ID,Address,Latitude,Longitude,IsAStudio,Beds,Baths,Size,LotSize,LotSizeUnit,BuiltInYear,DateOfSale,SalePrice
15170571,"182 Prague St, San Francisco, CA",37719320,-122427198,False,2.0,1.0,1125.0,1742.0,sqft,1930.0,11/20/15,0.855
15170822,"445 Persia Ave, San Francisco, CA",37721458,-122432181,False,4.0,2.0,1435.0,2613.0,sqft,1955.0,12/30/15,0.95
15171058,"437 London St, San Francisco, CA",37722014,-122435432,False,2.0,1.0,900.0,2495.0,sqft,1925.0,12/17/15,0.76
15171998,"1150 Bowdoin St, San Francisco, CA",37721520,-122409051,False,3.0,1.0,924.0,2996.0,sqft,1951.0,11/16/15,0.77
15172663,"50 Ankeny St, San Francisco, CA",37719098,-122404078,False,3.0,3.0,2264.0,2614.0,sqft,1976.0,12/7/15,0.98
15172689,"1015 Goettingen St, San Francisco, CA",37719474,-122403272,False,3.0,2.0,1500.0,1751.0,sqft,1954.0,12/29/15,0.88
15172839,"1132 Goettingen St, San Francisco, CA",37717968,-122403125,False,4.0,2.5,1586.0,1742.0,sqft,1947.0,12/15/15,0.85
15173186,"3524-3526 San Bruno Ave, San Francisco, CA",37717460,-122400260,False,5.0,2.0,2250.0,1668.0,sqft,1908.0,11/17/15,0.934
15173285,"31 Alpha St, San Francisco, CA",37715264,-122402542,False,4.0,3.0,2325.0,2500.0,sqft,1900.0,12/16/15,0.05
15173423,"187 Tucker Ave, San Francisco, CA",37716222,-122407819,False,3.0,1.0,1060.0,2500.0,sqft,1949.0,12/23/15,0.639
15173647,"547 Campbell Ave, San Francisco, CA",37715323,-122407298,False,3.0,1.0,1030.0,2495.0,sqft,1944.0,12/8/15,0.6
15173656,"227 Delta St, San Francisco, CA",37715410,-122408311,False,3.0,1.0,825.0,1498.0,sqft,1958.0,12/18/15,0.642
15173965,"200 Raymond Ave, San Francisco, CA",37713467,-122407091,False,4.0,3.0,1953.0,2495.0,sqft,1925.0,11/13/15,0.81
15174292,"51 Peabody St, San Francisco, CA",37711481,-122406571,False,,2.0,1525.0,2639.0,sqft,1940.0,12/22/15,0.588
15174728,"660 Naples St, San Francisco, CA",37718376,-122433420,False,,1.0,800.0,2500.0,sqft,1912.0,12/18/15,0.2425
15174828,"666 Athens St, San Francisco, CA",37717609,-122431819,False,,1.0,1250.0,2495.0,sqft,1950.0,11/13/15,0.678
15175282,"128-130 Cora St, San Francisco, CA",37711288,-122409324,False,2.0,2.0,832.0,3646.0,sqft,1917.0,11/10/15,0.023
15176077,"797 Athens St, San Francisco, CA",37715461,-122432755,False,2.0,1.0,925.0,2613.0,sqft,1908.0,11/18/15,0.57
15176538,"701 Paris St, San Francisco, CA",37717498,-122437757,False,4.0,2.0,1990.0,2500.0,sqft,1928.0,12/10/15,1.1
15176924,"638 Sawyer St, San Francisco, CA",37709184,-122416225,False,3.0,2.0,1320.0,2613.0,sqft,1947.0,1/20/16,0.6
15177121,"924 Naples St, San Francisco, CA",37715138,-122435856,False,3.0,1.0,1500.0,2509.0,sqft,1919.0,12/4/15,0.795
15177425,"749 Prague St, San Francisco, CA",37711050,-122432921,False,,1.0,1250.0,3127.0,sqft,1925.0,11/10/15,0.83
15177658,"1012 Saddleback Dr, San Francisco, CA",37709595,-122426935,False,3.0,2.0,963.0,,,1989.0,12/23/15,0.5411
15178123,"1143 Naples St, San Francisco, CA",37712673,-122436874,False,5.0,3.0,3034.0,3049.0,sqft,1920.0,12/16/15,0.95
15178142,"136 Seville St, San Francisco, CA",37711670,-122436488,False,3.0,2.0,1257.0,2421.0,sqft,1921.0,12/2/15,0.89
15178217,"137 Seville St, San Francisco, CA",37711226,-122436500,False,4.0,1.0,1288.0,2657.0,sqft,1926.0,12/15/15,0.6
15178486,"34 Pope St, San Francisco, CA",37714288,-122441638,False,4.0,3.0,2083.0,3000.0,sqft,1991.0,11/30/15,0.92
15178871,"4 Brumiss Ter, Daly City, CA",37708581,-122451809,False,,1.0,1446.0,2108.0,sqft,1927.0,11/17/15,0.738
15179059,"681 Morse St, San Francisco, CA",37710979,-122445586,False,3.0,1.0,1150.0,2825.0,sqft,1906.0,12/30/15,0.0955
15179263,"48 Brunswick St, San Francisco, CA",37711962,-122439018,False,2.0,1.0,1120.0,1800.0,sqft,1917.0,1/14/16,0.92
15179361,"1142 Prague St, San Francisco, CA",37710290,-122438850,True,,2.0,1770.0,3349.0,sqft,1946.0,11/25/15,0.981
15179502,"250 Concord St, San Francisco, CA",37710141,-122442063,False,4.0,3.0,1574.0,1947.0,sqft,1959.0,12/4/15,0.815
15179745,"305 Guttenberg St, San Francisco, CA",37709222,-122442361,False,4.0,2.5,1655.0,1960.0,sqft,1964.0,11/20/15,0.828
15179953,"4475 24th St APT 2, San Francisco, CA",37750616,-122442268,False,2.0,1.0,837.0,,,1976.0,12/8/15,0.8395
15180236,"168 Jersey St, San Francisco, CA",37751043,-122428983,False,4.0,4.5,1140.0,2848.0,sqft,1900.0,11/10/15,5.7
15180636,"1069 Capp St, San Francisco, CA",37749612,-122416789,True,,,3140.0,3737.0,sqft,1900.0,11/25/15,1.68
15180778,"3709 25th St, San Francisco, CA",37750214,-122423153,False,2.0,1.0,1160.0,750.0,sqft,1925.0,11/10/15,1.38
15180783,"430 Fair Oaks St, San Francisco, CA",37749725,-122424094,False,4.0,3.0,2678.0,,,1911.0,12/10/15,2.29
15180812,"1257 Dolores St # A, San Francisco, CA",37749335,-122424491,False,1.0,1.0,950.0,,,1910.0,11/16/15,0.86
15180820,"1188-1192 Dolores St, San Francisco, CA",37750404,-122425418,False,3.0,2.0,4650.0,2848.0,sqft,1909.0,12/14/15,1.05
15181090,"720-722 Clipper St, San Francisco, CA",37748866,-122440925,False,5.0,4.0,3202.0,2581.0,sqft,1976.0,12/14/15,1.5
15181104,"4647 25th St, San Francisco, CA",37749075,-122441235,False,3.0,2.5,2041.0,,,1978.0,12/22/15,1.45
15181209,"1001 Diamond St # 1001A, San Francisco, CA",37749461,-122435844,False,3.0,2.0,2032.0,1913.0,sqft,1892.0,11/24/15,3.1
15181250,"4069 25th St, San Francisco, CA",37749628,-122430985,False,5.0,1.5,1837.0,2848.0,sqft,1905.0,12/1/15,4.1
15181449,"267 Clipper St, San Francisco, CA",37748821,-122430969,False,3.0,1.0,1310.0,2613.0,sqft,1900.0,11/30/15,1.73
15182002,"1454-1456 Church St, San Francisco, CA",37747482,-122427310,False,,1.0,1416.0,1916.0,sqft,1923.0,12/23/15,1.51
15182023,"1381 Sanchez St, San Francisco, CA",37747076,-122428941,False,4.0,3.0,2000.0,1999.0,sqft,1900.0,12/23/15,2.6
15182288,"74 Newburg St, San Francisco, CA",37745818,-122434713,False,4.0,2.0,1625.0,1598.0,sqft,1941.0,12/23/15,2.25
15182315,"567 27th St # 3, San Francisco, CA",37746306,-122432752,False,3.0,2.0,1600.0,,,1989.0,12/23/15,1.4
15182629,"164-166 28TH St, San Francisco, CA",37745582,-122426143,False,,3.0,1775.0,2850.0,sqft,1905.0,12/30/15,0.675
15182773,"562 28th St, San Francisco, CA",37745064,-122434729,False,4.0,4.0,3766.0,2848.0,sqft,1909.0,11/18/15,4.35
15182794,"647 Duncan St, San Francisco, CA",37745402,-122434331,False,2.0,2.0,1400.0,2850.0,sqft,1938.0,11/13/15,0.873529
15183460,"68 30TH St, San Francisco, CA",37742601,-122422378,False,,3.0,2800.0,3049.0,sqft,1908.0,12/11/15,1.06
15183723,"1793 Sanchez St, San Francisco, CA",37740271,-122428447,False,4.0,4.0,2110.0,3123.0,sqft,1900.0,11/10/15,2.26
15183874,"126-128 Randall St, San Francisco, CA",37739965,-122426166,False,5.0,4.0,2430.0,2500.0,sqft,1986.0,12/15/15,1.1
15183908,"1759-1761 Dolores St, San Francisco, CA",37741487,-122423862,True,,,1820.0,1306.0,sqft,1910.0,11/12/15,1.65
15183957,"112 Chenery St, San Francisco, CA",37739540,-122425828,False,3.0,2.0,1235.0,1742.0,sqft,1927.0,11/13/15,1.68
15184501,"1231 Bosworth St, San Francisco, CA",37735495,-122441225,False,1.0,1.0,600.0,2661.0,sqft,1910.0,12/23/15,0.899
15184555,"382 Surrey St, San Francisco, CA",37735936,-122438508,False,3.0,2.5,1625.0,2953.0,sqft,1966.0,12/24/15,1.9
15184575,"2576 Diamond St, San Francisco, CA",37737683,-122434960,False,2.0,2.0,878.0,2500.0,sqft,1906.0,12/16/15,1.26
15184648,"2563 Diamond St, San Francisco, CA",37737921,-122434410,False,3.0,2.0,1885.0,2500.0,sqft,1950.0,11/30/15,1.9
15184744,"2 College Ter, San Francisco, CA",37734448,-122425856,False,2.0,2.0,1606.0,1716.0,sqft,1915.0,12/4/15,1.13
15185002,"3001 Castro St, San Francisco, CA",37735783,-122432356,False,4.0,3.0,2755.0,2657.0,sqft,1927.0,12/21/15,1.7
15185003,"283 Bemis St, San Francisco, CA",37735807,-122432190,False,4.0,3.0,2020.0,2500.0,sqft,1938.0,12/10/15,2.15
15185004,"277 Bemis St, San Francisco, CA",37735850,-122432123,False,2.0,1.0,950.0,2495.0,sqft,1956.0,11/20/15,1.15
15185372,"2711 Diamond St, San Francisco, CA",37735889,-122434112,False,,1.0,1022.0,2012.0,sqft,1900.0,12/14/15,0.142
15185668,"130 Chilton Ave, San Francisco, CA",37733610,-122437073,False,2.0,1.0,728.0,2500.0,sqft,1925.0,11/23/15,1.06
15185909,"55 Mangels Ave, San Francisco, CA",37732880,-122438822,False,3.0,2.0,1480.0,2613.0,sqft,1957.0,12/1/15,1.45
15186111,"106 Circular Ave, San Francisco, CA",37731109,-122438211,False,2.0,1.0,1064.0,2178.0,sqft,1941.0,12/4/15,0.728
15186139,"163 Monterey Blvd, San Francisco, CA",37731291,-122438902,False,3.0,2.0,1476.0,2809.0,sqft,1939.0,12/16/15,1.28
15186444,"80 Danton St, San Francisco, CA",37731080,-122432626,False,3.0,3.0,2000.0,2500.0,sqft,1906.0,11/23/15,1.61
15186758,"70 Cotter St, San Francisco, CA",37728033,-122434204,False,3.0,1.0,1290.0,2613.0,sqft,1909.0,11/25/15,0.85
15186904,"1257 Alemany Blvd, San Francisco, CA",37730019,-122432126,False,4.0,3.0,2133.0,2247.0,sqft,1929.0,11/24/15,1.06
15186967,"344 Moncada Way, San Francisco, CA",37729763,-122469902,False,2.0,1.0,1778.0,5510.0,sqft,1925.0,12/16/15,1.42
15187023,"501 Junipero Serra Blvd, San Francisco, CA",37728731,-122471256,False,4.0,2.0,2327.0,9147.0,sqft,1924.0,11/23/15,1.7
15187172,"255 Corona St, San Francisco, CA",37726278,-122467069,False,3.0,3.0,3027.0,8276.0,sqft,1922.0,11/12/15,2.1
15187751,"1146 Capitol Ave, San Francisco, CA",37722710,-122458890,False,4.0,4.0,1717.0,2809.0,sqft,1922.0,12/16/15,1.01
15188028,"229 Lee Ave, San Francisco, CA",37722358,-122454450,False,,2.0,2298.0,4316.0,sqft,1905.0,12/7/15,0.2275
15188066,"44 Holloway Ave, San Francisco, CA",37722072,-122453855,False,2.0,1.0,878.0,2500.0,sqft,1901.0,11/18/15,0.6385
15188349,"1988 Alemany Blvd, San Francisco, CA",37720440,-122439690,False,3.0,1.0,1466.0,1646.0,sqft,1939.0,12/30/15,0.86
15188382,"1145 Cayuga Ave, San Francisco, CA",37719885,-122441105,False,3.0,1.0,1590.0,2178.0,sqft,1941.0,12/30/15,1.05
15188390,"1119 Cayuga Ave, San Francisco, CA",37720370,-122440519,False,,1.0,1188.0,2448.0,sqft,1939.0,12/4/15,0.925
15188851,"154 Tara St, San Francisco, CA",37720786,-122449193,False,4.0,3.0,1100.0,2600.0,sqft,1940.0,11/25/15,0.8
15188921,"158 Howth St, San Francisco, CA",37721467,-122450821,False,4.0,3.0,995.0,2613.0,sqft,1925.0,12/14/15,0.85
15189028,"111 Harold Ave, San Francisco, CA",37720294,-122453327,False,2.0,1.0,1087.0,1742.0,sqft,1947.0,1/11/16,0.72
15189406,"178 Jules Ave, San Francisco, CA",37721438,-122460928,False,3.0,1.0,1350.0,2809.0,sqft,1946.0,12/24/15,0.8215
15190222,"414 Shields St, San Francisco, CA",37718115,-122466560,False,2.0,1.0,781.0,2495.0,sqft,1946.0,11/25/15,0.835
15190654,"549 Grafton Ave, San Francisco, CA",37719852,-122459013,False,2.0,1.0,1092.0,2475.0,sqft,1915.0,11/24/15,0.78
15190928,"284 Howth St, San Francisco, CA",37719944,-122451772,False,2.0,1.0,1280.0,2247.0,sqft,1930.0,11/10/15,0.718
15191017,"229 Tara St, San Francisco, CA",37719518,-122449364,False,3.0,1.0,2050.0,2639.0,sqft,1931.0,11/13/15,0.89
15191082,"378 Mount Vernon Ave, San Francisco, CA",37718357,-122447720,False,2.0,1.0,1210.0,2199.0,sqft,1939.0,12/4/15,0.901
15191102,"267 Niagara Ave, San Francisco, CA",37718471,-122445671,False,2.0,1.0,1250.0,2178.0,sqft,1931.0,12/16/15,0.8815
15191204,"56 Restani Way, San Francisco, CA",37718088,-122443457,False,,2.0,1540.0,2356.0,sqft,1954.0,12/18/15,0.81
15191699,"55 Mount Vernon Ave, San Francisco, CA",37715268,-122443871,False,,1.0,930.0,1912.0,sqft,1925.0,12/7/15,0.75
15191721,"166 Del Monte St, San Francisco, CA",37715044,-122444755,False,2.0,1.0,977.0,3049.0,sqft,1926.0,1/22/16,0.775
15192245,"268 Thrift St, San Francisco, CA",37717704,-122461487,False,2.0,1.0,1000.0,3049.0,sqft,1953.0,11/25/15,0.75
15192331,"265 Thrift St, San Francisco, CA",37717181,-122461318,False,,2.0,2529.0,4499.0,sqft,1909.0,12/11/15,0.7
15192431,"188 Montana St, San Francisco, CA",37716834,-122458657,False,2.0,1.0,1173.0,2613.0,sqft,1907.0,12/1/15,0.58
15192647,"2670 San Jose Ave, San Francisco, CA",37714831,-122451887,False,3.0,1.0,1001.0,2613.0,sqft,1949.0,12/23/15,0.756
15192957,"601 Capitol Ave, San Francisco, CA",37715924,-122459257,False,4.0,2.0,2008.0,3428.0,sqft,1977.0,1/11/16,0.8
15193738,"400 Head St, San Francisco, CA",37714440,-122464169,False,2.0,1.0,1162.0,1742.0,sqft,1946.0,11/16/15,0.7
15193805,"270 Bright St, San Francisco, CA",37715614,-122463238,False,2.0,1.0,1010.0,2500.0,sqft,1928.0,1/8/16,0.75
15193859,"265 Minerva St, San Francisco, CA",37715491,-122461202,False,2.0,1.5,967.0,3123.0,sqft,1940.0,11/12/15,0.659
15194192,"169 Whipple Ave, San Francisco, CA",37711724,-122449278,False,3.0,1.0,1200.0,2495.0,sqft,1928.0,11/27/15,0.8
15194725,"38 Sadowa St, San Francisco, CA",37712576,-122455284,False,3.0,2.5,1360.0,2250.0,sqft,1910.0,11/20/15,0.72
15194972,"174 Victoria St, San Francisco, CA",37713859,-122465018,False,3.0,1.0,984.0,2495.0,sqft,1940.0,12/9/15,0.72
15195039,"154 Arch St, San Francisco, CA",37713502,-122466810,False,5.0,3.0,1900.0,2613.0,sqft,1940.0,12/24/15,0.906667
15195183,"3916 Alemany Blvd, San Francisco, CA",37711527,-122467755,False,3.0,2.0,1300.0,2553.0,sqft,1941.0,12/30/15,0.4
15195221,"124 Saint Charles Ave, San Francisco, CA",37711739,-122469627,False,3.0,2.0,1305.0,3497.0,sqft,1938.0,12/30/15,0.75
15195552,"954 Huron Ave, San Francisco, CA",37709825,-122452818,False,1.0,1.0,805.0,2674.0,sqft,1908.0,12/16/15,0.635
15195675,"115 Sickles Ave, San Francisco, CA",37709197,-122453677,False,3.0,1.0,1750.0,1999.0,sqft,1913.0,11/20/15,0.765
15195679,"1088 Huron Ave # 1, San Francisco, CA",37708438,-122454570,False,1.0,1.0,596.0,,,1999.0,12/11/15,0.486
15195765,"293 Sagamore St, San Francisco, CA",37711133,-122461813,False,,3.0,1644.0,2631.0,sqft,1969.0,12/3/15,0.375
15195766,"297 Sagamore St, San Francisco, CA",37711162,-122462003,,,,,,,,12/4/15,0.375
15195952,"3089 San Jose Ave, San Francisco, CA",37709566,-122457217,False,,1.0,1050.0,1999.0,sqft,1938.0,12/23/15,0.625
15196060,"160 Goethe St, San Francisco, CA",37709267,-122459610,False,,1.0,1460.0,2495.0,sqft,1918.0,11/25/15,0.7
15196201,"130 Shakespeare St, San Francisco, CA",37708635,-122462835,False,7.0,14.0,1308.0,2500.0,sqft,2015.0,12/23/15,1.0
15196282,"33 Santa Cruz Ave # 3, San Francisco, CA",37709136,-122465327,False,3.0,3.0,1738.0,2299.0,sqft,1976.0,12/10/15,0.83
15196397,"2955 21st Ave, San Francisco, CA",37733459,-122477272,False,3.0,3.0,2225.0,3920.0,sqft,1932.0,11/16/15,1.45
15196408,"2970 22nd Ave, San Francisco, CA",37733225,-122477613,False,5.0,4.0,2975.0,4356.0,sqft,1935.0,11/25/15,1.9
15196651,"3045 22nd Ave, San Francisco, CA",37731749,-122477793,False,2.0,1.0,1505.0,3349.0,sqft,1951.0,12/31/15,1.17
15196864,"20 Rossmoor Dr, San Francisco, CA",37730314,-122473000,False,3.0,2.5,2076.0,3311.0,sqft,1939.0,12/4/15,1.45
15197241,"312 Stratford Dr, San Francisco, CA",37719559,-122473829,False,,1.0,1287.0,4342.0,sqft,1941.0,12/4/15,1.05
15197693,"87 Clearfield Dr, San Francisco, CA",37732345,-122491719,False,3.0,2.0,1386.0,3184.0,sqft,1951.0,12/22/15,1.36
15197823,"195 Clearfield Dr, San Francisco, CA",37729773,-122491161,False,3.0,2.5,1890.0,3135.0,sqft,1957.0,12/1/15,0.675
15197844,"114 Clearfield Dr, San Francisco, CA",37731595,-122491148,False,3.0,2.0,1790.0,3136.0,sqft,1951.0,12/31/15,1.35
15197869,"151 Everglade Dr, San Francisco, CA",37731504,-122489116,False,3.0,3.0,1858.0,3136.0,sqft,1950.0,12/29/15,1.4
15198105,"266 Country Club Dr, San Francisco, CA",37732595,-122496852,False,3.0,3.5,1466.0,3262.0,sqft,1952.0,11/10/15,1.21
15198208,"447 Country Club Dr, San Francisco, CA",37730962,-122495345,False,3.0,1.75,1050.0,3137.0,sqft,1954.0,12/28/15,0.928
15198845,"77 Amber Dr, San Francisco, CA",37745991,-122444872,False,3.0,3.5,1682.0,3567.0,sqft,1965.0,12/24/15,0.015
15198984,"5 Red Rock Way # 75, San Francisco, CA",37745980,-122442612,False,3.0,2.0,1310.0,,,1964.0,12/18/15,0.9
15199198,"215 Red Rock Way APT 306J, San Francisco, CA",37745639,-122442432,False,1.0,1.0,744.0,,,1972.0,11/25/15,0.599
15199248,"135 Red Rock Way APT 112L, San Francisco, CA",37746221,-122441968,False,1.0,1.0,830.0,,,1972.0,11/12/15,0.685
15199271,"135 Red Rock Way APT 311L, San Francisco, CA",37746221,-122441966,False,1.0,1.0,830.0,,,1972.0,12/9/15,0.605
15199286,"95 Red Rock Way APT 202M, San Francisco, CA",37746339,-122441520,False,1.0,1.0,830.0,,,1972.0,12/30/15,0.67
15199299,"95 Red Rock Way APT 303M, San Francisco, CA",37746324,-122441517,True,,1.0,592.0,,,1972.0,1/7/16,0.53
15199562,"404 Gold Mine Dr, San Francisco, CA",37739284,-122438555,False,4.0,3.0,2271.0,2713.0,sqft,1967.0,11/20/15,1.55
15199573,"448 Gold Mine Dr, San Francisco, CA",37739244,-122437100,False,4.0,3.0,2200.0,2935.0,sqft,1968.0,1/29/16,1.56
15199947,"179 Topaz Way, San Francisco, CA",37740080,-122437123,False,4.0,4.5,3692.0,2821.0,sqft,1973.0,11/23/15,2.38
15200088,"2212 Castro St, San Francisco, CA",37743817,-122433688,False,4.0,4.0,4017.0,2622.0,sqft,2007.0,12/15/15,3.6
15200247,"43 Everson St, San Francisco, CA",37738321,-122430068,False,6.0,3.5,4305.0,5227.0,sqft,1965.0,11/10/15,2.35
15200386,"232 Bemis St, San Francisco, CA",37736524,-122431895,False,2.0,1.0,1000.0,3497.0,sqft,1904.0,12/22/15,1.08
15200392,"288 Bemis St, San Francisco, CA",37736136,-122432406,False,2.0,2.0,1263.0,2613.0,sqft,1908.0,11/16/15,1.45
15200453,"5553 Diamond Heights Blvd, San Francisco, CA",37738774,-122436320,False,3.0,2.5,1890.0,2622.0,sqft,1969.0,11/18/15,1.22
15200513,"155 Arbor St, San Francisco, CA",37736967,-122437193,False,3.0,1.0,1550.0,2400.0,sqft,1937.0,12/15/15,1.08
19333808,"San Carlos St, Carmel, CA",37762245,-122420046,False,2.0,1.0,847.0,4000.0,sqft,1958.0,11/25/15,0.995
21698704,"912 Corbett Ave # 2, San Francisco, CA",37752317,-122443923,False,3.0,2.0,1590.0,,,1999.0,2/2/16,1.48
35972021,"1101 Pacific Ave, San Francisco, CA",37795912,-122413603,False,3.0,2.0,1458.0,4783.0,sqft,2000.0,12/29/15,1.0
35972022,"1101 Pacific Ave APT 302, San Francisco, CA",37795912,-122413603,False,2.0,2.0,1009.0,,,2000.0,12/29/15,1.0
48188598,"2333 Jones St, San Francisco, CA",37802846,-122416772,False,,,1494.0,,,1927.0,12/29/15,1.18
52266124,"88 King St APT 317, San Francisco, CA",37780630,-122389635,False,2.0,2.0,1205.0,,,2000.0,12/15/15,1.16
52422775,"219 Brannan St UNIT 1B, San Francisco, CA",37782575,-122390364,False,2.0,2.0,900.0,,,2000.0,12/23/15,1.1
52932794,"150 Grand View Ave, San Francisco, CA",37755505,-122440615,,,,,,,,12/14/15,0.0005
53153325,"10 Carmel St, San Francisco, CA",37761104,-122446788,False,4.0,5.5,1960.0,,,1915.0,11/24/15,2.38
53153496,"246 2nd St APT 803, San Francisco, CA",37785750,-122397404,False,2.0,2.0,1097.0,,,2000.0,11/12/15,1.23
53153554,"301 Bryant St APT 504, San Francisco, CA",37784512,-122391427,False,,2.0,1239.0,,,1998.0,12/1/15,0.1
53153575,"88 King St APT 419, San Francisco, CA",37780630,-122389635,False,2.0,2.0,1115.0,,,2000.0,11/16/15,1.25
53734143,"2013 Buchanan St, San Francisco, CA",37788841,-122430713,False,3.0,2.0,2100.0,2328.0,sqft,1999.0,12/4/15,1.99
53734188,"2409 Scott St APT 2, San Francisco, CA",37792297,-122439897,False,1.0,1.0,1135.0,,,1904.0,11/10/15,1.32
53734200,"2864 Sacramento St, San Francisco, CA",37789343,-122440047,False,3.0,2.0,1768.0,,,1900.0,12/10/15,1.51
53734310,"313 2nd Ave APT 6, San Francisco, CA",37782643,-122460428,False,2.0,1.0,896.0,3049.0,sqft,1965.0,11/19/15,0.775
54487721,"1800 Bryant St STE 202, San Francisco, CA",37764088,-122410828,False,1.0,2.0,935.0,,,2000.0,2/7/16,0.825
54854296,"720 Stockton St APT 3, San Francisco, CA",37792578,-122407366,False,2.0,2.0,886.0,,,2001.0,11/25/15,1.25
54854510,"164A Parker Ave, San Francisco, CA",37782514,-122454028,False,2.0,1.0,1152.0,,,1917.0,11/30/15,1.16
54854511,"164B Parker Ave, San Francisco, CA",37782514,-122454028,False,2.0,1.0,1192.0,,,1917.0,12/3/15,1.21
55004355,"530 Chestnut St APT 407, San Francisco, CA",37804334,-122412450,False,2.0,2.0,1208.0,,,2001.0,12/10/15,1.18
58532731,"239 Brannan St UNIT 8C, San Francisco, CA",37782575,-122390364,False,2.0,2.0,1321.0,,,2002.0,11/18/15,1.7
58883369,"445 Francisco St APT 304, San Francisco, CA",37804334,-122412450,False,2.0,2.0,1243.0,,,2001.0,11/24/15,1.24
59700133,"557 Birch St, San Francisco, CA",37777827,-122425790,False,3.0,3.0,1635.0,1500.0,sqft,2001.0,12/17/15,1.57
59700145,"560 Haight St APT 102, San Francisco, CA",37772335,-122431370,False,2.0,2.0,1034.0,,,2001.0,12/3/15,1.18
59700177,"3583 Sacramento St, San Francisco, CA",37787372,-122451530,False,3.0,2.0,1420.0,,,1907.0,12/22/15,0.353
59700180,"3316 California St APT 3, San Francisco, CA",37787260,-122449170,False,4.0,3.0,1779.0,,,2000.0,12/11/15,1.86
59700193,"588 Arguello Blvd, San Francisco, CA",37779630,-122458510,False,2.0,1.0,1154.0,,,1940.0,12/10/15,1.21
59700239,"1588 Waller St, San Francisco, CA",37768755,-122450275,False,2.0,1.0,1070.0,,,1908.0,12/18/15,0.888
59700333,"1 Mono St # B, San Francisco, CA",37758336,-122443411,False,2.0,1.5,1142.0,,,1968.0,12/11/15,1.08
59718417,"1451 Sanchez St, San Francisco, CA",37745862,-122428786,False,3.0,3.0,1960.0,,,2001.0,12/2/15,2.38
59779139,"2020 Stockton St, San Francisco, CA",37804563,-122409793,False,3.0,2.0,1786.0,,,1952.0,12/7/15,1.9
59779295,"2341 Francisco St, San Francisco, CA",37800533,-122443740,False,2.0,2.0,1415.0,,,1927.0,11/16/15,1.57
59779481,"2515 Lake St, San Francisco, CA",37785432,-122486556,False,3.0,3.0,2500.0,,,1936.0,12/11/15,1.56
59779608,"1 Mono St # B, San Francisco, CA",37758340,-122443425,False,,,1142.0,,,1968.0,12/11/15,1.08
59779633,"1488 Harrison St APT 103, San Francisco, CA",37770933,-122412421,False,1.0,2.0,1102.0,,,2001.0,11/20/15,0.9
59779666,"425 14th St APT 4, San Francisco, CA",37767836,-122422803,False,2.0,2.5,1328.0,,,2001.0,11/13/15,1.5
59779827,"761 Tehama St APT 13, San Francisco, CA",37775009,-122411787,False,1.0,1.5,871.0,,,2001.0,12/3/15,0.75
60825591,"77 Dow Pl APT 500, San Francisco, CA",37784195,-122396605,False,1.0,1.5,1092.0,,,2002.0,1/5/16,0.968
61288341,"710 Masonic Ave, San Francisco, CA",37774719,-122445912,False,2.0,1.0,1405.0,,,1914.0,12/4/15,1.18
61288364,"439 19th Ave, San Francisco, CA",37779545,-122478580,False,3.0,2.0,1544.0,,,2001.0,11/25/15,1.0
61288416,"1800 San Jose Ave, San Francisco, CA",37728890,-122440467,False,,1.0,695.0,,,2003.0,12/1/15,0.3351
61288454,"77 Dow Pl APT 507, San Francisco, CA",37784195,-122396605,False,1.0,2.0,1075.0,,,2002.0,11/10/15,0.95
61288494,"400 Alemany Blvd APT 12, San Francisco, CA",37733174,-122414551,False,2.0,1.5,1048.0,,,2003.0,2/11/16,0.65
61325028,"901 Post St # 2, San Francisco, CA",37787089,-122416761,False,3.0,2.0,1207.0,,,2002.0,2/7/16,0.885
61325240,"32 Yukon St, San Francisco, CA",37759138,-122442427,False,2.0,1.0,1119.0,,,1949.0,12/2/15,1.23
61325251,"18 Colonial Way APT 2, San Francisco, CA",37728700,-122440609,False,3.0,2.0,1640.0,,,2003.0,1/21/16,0.878
61325365,"1325 Indiana St UNIT 108, San Francisco, CA",37753680,-122390420,False,1.0,2.0,1121.0,,,2002.0,12/1/15,0.89
61325457,"400 Alemany Blvd APT 15, San Francisco, CA",37733174,-122414551,False,2.0,2.0,1048.0,,,2003.0,12/11/15,0.7
63107226,"3981 Alemany Blvd APT 206, San Francisco, CA",37710480,-122467645,False,1.0,1.0,670.0,,,2002.0,11/20/15,0.515
63153965,"163 Precita Ave, San Francisco, CA",37747528,-122417059,False,3.0,2.0,1290.0,,,1900.0,12/1/15,0.995
63196600,"2032 Green St # B, San Francisco, CA",37796779,-122432659,False,,1.0,950.0,,,1900.0,12/8/15,0.93
63196937,"1265 Masonic Ave # C, San Francisco, CA",37769369,-122445536,False,2.0,2.0,1596.0,3453.0,sqft,1904.0,11/30/15,1.41
63197016,"555 Irving St, San Francisco, CA",37763934,-122463872,False,2.0,2.0,1229.0,,,2003.0,12/10/15,1.23
63197063,"4677 18th St, San Francisco, CA",37760155,-122442855,False,3.0,2.0,1718.0,,,1905.0,12/3/15,1.57
63197193,"3345 17th St APT 5, San Francisco, CA",37763146,-122420502,False,1.0,2.0,878.0,,,2002.0,12/30/15,0.875
63197318,"765 Market St APT 27B, San Francisco, CA",37786220,-122404310,False,1.0,1.1,1004.0,,,2001.0,11/18/15,1.42
